product_id,sku,name,brand,model,version,category,gender,color,material,size,price,cost_price,discount_percent,stock_quantity,rating,review_count,is_active,is_featured,image_url,description
1167,NEW-ARI-12-1167,New Balance Arishi 12 Pink,New Balance,Arishi,12,Running,Unisex,Pink,Suede,11,43.95,27.56,5,49,3.1,56,True,False,https://assets.solemate.com/products/new-ari-12-1167.jpg,"The New Balance Arishi 12 in Pink is a premium running shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1168,SKE-GO -03-1168,Skechers Go Run 3 Green,Skechers,Go Run,3,Hiking,Men,Green,Rubber,6,290.69,143.07,5,119,3.5,1815,True,False,https://assets.solemate.com/products/ske-go -03-1168.jpg,"The Skechers Go Run 3 in Green is a premium hiking shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1169,REE-CLU-07-1169,Reebok Club C 7 Red,Reebok,Club C,7,Hiking,Men,Red,Rubber,10.5,86.89,55.87,25,148,3.6,2200,True,True,https://assets.solemate.com/products/ree-clu-07-1169.jpg,"The Reebok Club C 7 in Red is a premium hiking shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1170,PUM-IGN-07-1170,Puma Ignite 7 Black,Puma,Ignite,7,Walking,Women,Black,Mesh,6.5,244.85,139.59,5,90,3.9,415,True,False,https://assets.solemate.com/products/pum-ign-07-1170.jpg,"The Puma Ignite 7 in Black is a premium walking shoe made with mesh upper. Designed for women, it offers outstanding comfort and durability."
1171,CON-ALL-02-1171,Converse All Star 2 Red,Converse,All Star,2,Training,Men,Red,Synthetic,10,176.18,112.26,20,99,5.0,1180,False,False,https://assets.solemate.com/products/con-all-02-1171.jpg,"The Converse All Star 2 in Red is a premium training shoe made with synthetic upper. Designed for men, it offers outstanding comfort and durability."
1172,SKE-GO -09-1172,Skechers Go Run 9 Red,Skechers,Go Run,9,Hiking,Unisex,Red,Suede,6,71.31,29.07,25,41,3.2,55,True,False,https://assets.solemate.com/products/ske-go -09-1172.jpg,"The Skechers Go Run 9 in Red is a premium hiking shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1173,CON-STA-12-1173,Converse Star Player 12 Grey,Converse,Star Player,12,Football,Men,Grey,Canvas,9,189.45,104.11,0,1,4.4,1213,True,False,https://assets.solemate.com/products/con-sta-12-1173.jpg,"The Converse Star Player 12 in Grey is a premium football shoe made with canvas upper. Designed for men, it offers outstanding comfort and durability."
1174,UND-STR-08-1174,Under Armour Street Encounter 8 Green,Under Armour,Street Encounter,8,Hiking,Kids,Green,Synthetic,7.5,249.33,146.78,0,6,4.7,1863,True,False,https://assets.solemate.com/products/und-str-08-1174.jpg,"The Under Armour Street Encounter 8 in Green is a premium hiking shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1175,REE-AZT-07-1175,Reebok Aztrek 7 Grey,Reebok,Aztrek,7,Boots,Kids,Grey,Mesh,12,192.95,110.83,25,133,4.6,2309,True,False,https://assets.solemate.com/products/ree-azt-07-1175.jpg,"The Reebok Aztrek 7 in Grey is a premium boots shoe made with mesh upper. Designed for kids, it offers outstanding comfort and durability."
1176,REE-CLA-09-1176,Reebok Classic 9 White,Reebok,Classic,9,Boots,Women,White,Canvas,9,94.84,58.01,5,65,3.4,2162,True,False,https://assets.solemate.com/products/ree-cla-09-1176.jpg,"The Reebok Classic 9 in White is a premium boots shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1177,REE-WOR-01-1177,Reebok Workout 1 Pink,Reebok,Workout,1,Basketball,Unisex,Pink,Canvas,9.5,113.69,70.45,0,148,3.7,1405,False,False,https://assets.solemate.com/products/ree-wor-01-1177.jpg,"The Reebok Workout 1 in Pink is a premium basketball shoe made with canvas upper. Designed for unisex, it offers outstanding comfort and durability."
1178,PUM-SUE-04-1178,Puma Suede 4 Beige,Puma,Suede,4,Sandals,Women,Beige,Knit,8.5,78.71,50.47,10,96,4.8,1436,True,False,https://assets.solemate.com/products/pum-sue-04-1178.jpg,"The Puma Suede 4 in Beige is a premium sandals shoe made with knit upper. Designed for women, it offers outstanding comfort and durability."
1179,ADI-GAZ-12-1179,Adidas Gazelle 12 Navy,Adidas,Gazelle,12,Football,Kids,Navy,Knit,8,42.99,20.46,25,62,4.2,1185,True,False,https://assets.solemate.com/products/adi-gaz-12-1179.jpg,"The Adidas Gazelle 12 in Navy is a premium football shoe made with knit upper. Designed for kids, it offers outstanding comfort and durability."
1180,NEW-990-02-1180,New Balance 990 2 Blue,New Balance,990,2,Walking,Men,Blue,Leather,10.5,146.8,64.69,25,45,3.9,263,True,True,https://assets.solemate.com/products/new-990-02-1180.jpg,"The New Balance 990 2 in Blue is a premium walking shoe made with leather upper. Designed for men, it offers outstanding comfort and durability."
1181,UND-SPA-02-1181,Under Armour Spawn 2 White,Under Armour,Spawn,2,Walking,Kids,White,Rubber,9.5,204.63,104.68,5,98,3.1,82,True,False,https://assets.solemate.com/products/und-spa-02-1181.jpg,"The Under Armour Spawn 2 in White is a premium walking shoe made with rubber upper. Designed for kids, it offers outstanding comfort and durability."
1182,VAN-CHU-05-1182,Vans Chukka 5 Black,Vans,Chukka,5,Walking,Women,Black,Mesh,10.5,129.01,82.06,10,65,4.1,943,True,False,https://assets.solemate.com/products/van-chu-05-1182.jpg,"The Vans Chukka 5 in Black is a premium walking shoe made with mesh upper. Designed for women, it offers outstanding comfort and durability."
1183,NIK-WAF-10-1183,Nike Waffle 10 Red,Nike,Waffle,10,Basketball,Kids,Red,Synthetic,8,187.33,104.8,15,21,3.7,76,True,False,https://assets.solemate.com/products/nik-waf-10-1183.jpg,"The Nike Waffle 10 in Red is a premium basketball shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1184,CON-ALL-09-1184,Converse All Star 9 Brown,Converse,All Star,9,Basketball,Men,Brown,Rubber,7,173.52,73.28,0,71,4.7,177,True,False,https://assets.solemate.com/products/con-all-09-1184.jpg,"The Converse All Star 9 in Brown is a premium basketball shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1185,NIK-REA-02-1185,Nike React 2 Beige,Nike,React,2,Walking,Men,Beige,Synthetic,8,208.56,100.77,5,38,4.7,1691,True,False,https://assets.solemate.com/products/nik-rea-02-1185.jpg,"The Nike React 2 in Beige is a premium walking shoe made with synthetic upper. Designed for men, it offers outstanding comfort and durability."
1186,SKE-D'L-12-1186,Skechers D'Lites 12 Brown,Skechers,D'Lites,12,Walking,Unisex,Brown,Suede,8,131.46,59.65,0,91,3.5,1052,True,True,https://assets.solemate.com/products/ske-d'l-12-1186.jpg,"The Skechers D'Lites 12 in Brown is a premium walking shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1187,ASI-MET-02-1187,ASICS Metaracer 2 White,ASICS,Metaracer,2,Sandals,Men,White,Mesh,11,101.7,50.65,25,18,4.2,102,False,True,https://assets.solemate.com/products/asi-met-02-1187.jpg,"The ASICS Metaracer 2 in White is a premium sandals shoe made with mesh upper. Designed for men, it offers outstanding comfort and durability."
1188,ASI-JOL-02-1188,ASICS Jolt 2 Navy,ASICS,Jolt,2,Training,Women,Navy,Canvas,8.5,133.58,79.02,10,1,3.9,1993,True,False,https://assets.solemate.com/products/asi-jol-02-1188.jpg,"The ASICS Jolt 2 in Navy is a premium training shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1189,SKE-MAX-09-1189,Skechers Max Cushioning 9 Red,Skechers,Max Cushioning,9,Basketball,Unisex,Red,Rubber,9,217.42,122.75,10,46,3.5,1256,True,True,https://assets.solemate.com/products/ske-max-09-1189.jpg,"The Skechers Max Cushioning 9 in Red is a premium basketball shoe made with rubber upper. Designed for unisex, it offers outstanding comfort and durability."
1190,REE-WOR-04-1190,Reebok Workout 4 White,Reebok,Workout,4,Formal,Kids,White,Knit,9.5,210.04,100.59,25,46,3.4,559,False,False,https://assets.solemate.com/products/ree-wor-04-1190.jpg,"The Reebok Workout 4 in White is a premium formal shoe made with knit upper. Designed for kids, it offers outstanding comfort and durability."
1191,ASI-GEL-12-1191,ASICS Gel-Nimbus 12 Navy,ASICS,Gel-Nimbus,12,Football,Men,Navy,Mesh,7,245.21,135.55,0,0,3.9,1565,True,False,https://assets.solemate.com/products/asi-gel-12-1191.jpg,"The ASICS Gel-Nimbus 12 in Navy is a premium football shoe made with mesh upper. Designed for men, it offers outstanding comfort and durability."
1192,UND-STR-07-1192,Under Armour Street Encounter 7 Beige,Under Armour,Street Encounter,7,Hiking,Women,Beige,Rubber,6,211.64,113.7,5,8,3.5,7,True,False,https://assets.solemate.com/products/und-str-07-1192.jpg,"The Under Armour Street Encounter 7 in Beige is a premium hiking shoe made with rubber upper. Designed for women, it offers outstanding comfort and durability."
1193,ASI-NOV-08-1193,ASICS Novablast 8 White,ASICS,Novablast,8,Casual,Men,White,Suede,8.5,121.9,74.8,0,52,4.5,1629,True,False,https://assets.solemate.com/products/asi-nov-08-1193.jpg,"The ASICS Novablast 8 in White is a premium casual shoe made with suede upper. Designed for men, it offers outstanding comfort and durability."
1194,CON-STA-07-1194,Converse Star Player 7 Beige,Converse,Star Player,7,Boots,Men,Beige,Canvas,12,193.24,121.78,5,82,4.8,1606,True,False,https://assets.solemate.com/products/con-sta-07-1194.jpg,"The Converse Star Player 7 in Beige is a premium boots shoe made with canvas upper. Designed for men, it offers outstanding comfort and durability."
1195,ADI-FOR-08-1195,Adidas Forum 8 Brown,Adidas,Forum,8,Training,Women,Brown,Canvas,10,145.74,74.28,0,82,3.2,482,True,False,https://assets.solemate.com/products/adi-for-08-1195.jpg,"The Adidas Forum 8 in Brown is a premium training shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1196,NEW-ARI-04-1196,New Balance Arishi 4 Pink,New Balance,Arishi,4,Hiking,Women,Pink,Canvas,6.5,228.79,97.12,25,128,3.6,1439,True,False,https://assets.solemate.com/products/new-ari-04-1196.jpg,"The New Balance Arishi 4 in Pink is a premium hiking shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1197,SKE-MAX-04-1197,Skechers Max Cushioning 4 Grey,Skechers,Max Cushioning,4,Casual,Men,Grey,Knit,7,159.58,76.57,15,150,4.1,2343,True,False,https://assets.solemate.com/products/ske-max-04-1197.jpg,"The Skechers Max Cushioning 4 in Grey is a premium casual shoe made with knit upper. Designed for men, it offers outstanding comfort and durability."
1198,CON-RUN-11-1198,Converse Run Star 11 Red,Converse,Run Star,11,Running,Men,Red,Mesh,8.5,224.6,98.95,25,57,4.5,2070,True,False,https://assets.solemate.com/products/con-run-11-1198.jpg,"The Converse Run Star 11 in Red is a premium running shoe made with mesh upper. Designed for men, it offers outstanding comfort and durability."
1199,VAN-ULT-08-1199,Vans UltraRange 8 Red,Vans,UltraRange,8,Hiking,Men,Red,Leather,7,271.57,119.75,0,130,3.3,91,True,False,https://assets.solemate.com/products/van-ult-08-1199.jpg,"The Vans UltraRange 8 in Red is a premium hiking shoe made with leather upper. Designed for men, it offers outstanding comfort and durability."
1200,NIK-FOR-06-1200,Nike Force 6 White,Nike,Force,6,Formal,Kids,White,Canvas,11,70.63,42.99,10,54,4.9,187,True,False,https://assets.solemate.com/products/nik-for-06-1200.jpg,"The Nike Force 6 in White is a premium formal shoe made with canvas upper. Designed for kids, it offers outstanding comfort and durability."
